50.0,0.026452,8.63551275,11.112947,16.745137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224.151083,264.826751,305.201763,345.020151,384.088141,422.277662,459.526494,495.835152,531.260802,565.90866,599.921507,633.468037,666.730796,699.894511,733.135516,766.612904,800.461891,834.789694,869.674036,905.164202,941.284361,978.038718,1015.417907,1053.405957,1091.987101,1131.151718,1170.900745,1211.248004,1252.220031,1293.853186,1336.188005,1379.260967,1423.094076,1467.682805,1512.98313,1558.898508,1605.267678,1651.854228,1698.338773,1744.314535,1789.286917,1832.677506,1873.832663,1912.036663,1946.529023,1976.525466,2001.241724,2019.919181,2031.851262,2036.40938
223.382906,265.042266,306.379793,347.128373,387.085029,426.114617,464.150051,501.189137,537.288323,572.553832,607.130827,641.191327,674.921697,708.510502,742.137478,775.964278,810.127491,844.734268,879.860678,915.552724,951.829741,988.689732,1026.116052,1064.084742,1102.571778,1141.559493,1181.04149,1221.025459,1261.533469,1302.59948,1344.264019,1386.566191,1429.533379,1473.169208,1517.44048,1562.263936,1607.493746,1652.910661,1698.213714,1743.015259,1786.839978,1829.128304,1869.244456,1906.489041,1940.115928,1969.352819,1993.424744,2011.579515,2023.114017,2027.400158
222.324516,264.960266,307.252359,348.922359,389.757925,429.616701,468.426622,506.182702,542.940629,578.807626,613.931264,648.486956,682.664983,716.657872,750.648906,784.802454,819.256634,854.118683,889.463146,925.332847,961.742353,998.68349,1036.132305,1074.056772,1112.424479,1151.20953,1190.397968,1229.991089,1270.006207,1310.474585,1351.436455,1392.933277,1434.997592,1477.641019,1520.841103,1564.527887,1608.571094,1652.768881,1696.839066,1740.41363,1783.037149,1824.169631,1863.193973,1899.428019,1932.140946,1960.573413,1983.960736,2001.558102,2012.666737,2016.659842
220.980109,264.5834,307.820563,350.401681,392.104896,432.780512,472.351376,510.809636,548.210172,584.661203,620.312736,655.343643,689.948218,724.323077,758.6552,793.111829,827.832784,862.925546,898.463285,934.48577,971.002886,1008.00033,1045.44684,1083.302268,1121.525704,1160.082865,1198.952023,1238.127832,1277.622572,1317.464515,1357.693299,1398.352465,1439.479469,1481.093731,1523.183429,1565.691878,1608.504432,1651.43685,1694.226049,1736.524075,1777.89596,1817.82196,1855.704425,1890.879296,1922.631973,1950.217027,1972.881013,1989.887428,2000.542719,2004.22217
219.355251,263.915672,308.08685,351.567239,394.125331,435.603964,475.920799,515.065044,553.09073,590.107061,626.266511,661.751473,696.760355,731.493985,766.14319,800.878258,835.840884,871.138969,906.844471,942.994243,979.593604,1016.622188,1054.041448,1091.803085,1129.857609,1168.162211,1206.687201,1245.420359,1284.368661,1323.557094,1363.024406,1402.815926,1442.973763,1483.524926,1524.468071,1565.759722,1607.300896,1648.925092,1690.38859,1731.363882,1771.436962,1810.108955,1846.802386,1880.872102,1911.620603,1938.317289,1960.220886,1976.604112,1986.779503,1990.125221
217.456868,262.962436,308.055007,352.421272,395.81995,438.086302,479.13271,518.945371,557.577428,595.139063,631.78524,667.70194,703.091774,738.159917,773.101194,808.089111,843.267421,878.744634,914.591673,950.842638,987.498411,1024.532659,1061.899599,1099.542779,1137.404068,1175.432016,1213.588807,1251.855123,1290.232381,1328.741994,1367.421518,1406.31777,1445.477231,1484.934258,1524.697803,1564.737489,1604.969982,1645.246614,1685.343229,1724.953097,1763.683614,1801.057339,1836.517644,1869.43904,1899.141959,1924.911509,1946.019485,1961.74872,1971.418693,1974.41123
215.293235,261.73039,307.730155,352.96735,397.190805,440.228107,481.98627,522.448415,561.66676,599.752456,636.862983,673.187967,708.934323,744.311692,779.519055,814.733314,850.100472,885.729844,921.691514,958.017004,994.702915,1031.717065,1069.006509,1106.506665,1144.150731,1181.878524,1219.643953,1257.420404,1295.203486,1333.01076,1370.878284,1408.854053,1446.988624,1485.323435,1523.877519,1562.633452,1601.523486,1640.416824,1679.109026,1717.314403,1754.662147,1790.696753,1824.883049,1856.61592,1885.234514,1910.040485,1930.319563,1945.365562,1954.505742,1957.126376
212.873946,260.227547,307.118735,353.210361,398.241272,442.031288,484.481979,525.573331,565.356597,603.943888,641.495227,678.203939,714.281335,749.94165,785.388177,820.801391,856.329746,892.083569,928.132312,964.505118,1001.194478,1038.162504,1075.349189,1112.681873,1150.085076,1187.489817,1224.841604,1262.106346,1299.273611,1336.356832,1373.390267,1410.422773,1447.508672,1484.69619,1522.014195,1559.45803,1596.975424,1634.45344,1671.707446,1708.473005,1744.401429,1779.059593,1811.934337,1842.441572,1869.939895,1893.748298,1913.16728,1927.502474,1936.089739,1938.320563
210.209882,258.463212,306.22848,353.156491,398.976031,443.499072,486.621671,528.320623,568.646181,607.711409,645.678891,682.745707,719.127652,755.04368,790.701548,826.285493,861.946618,897.796483,933.904127,970.296526,1006.962259,1043.857897,1080.916495,1118.057393,1155.196453,1192.255858,1229.172613,1265.904987,1302.43629,1338.77556,1374.954954,1411.023872,1447.040068,1483.05825,1519.11684,1555.223723,1591.341955,1627.376392,1663.162251,1698.456492,1732.932814,1766.180854,1797.709958,1826.957657,1853.302679,1876.082104,1894.611987,1908.210588,1916.223164,1918.047176
207.313166,256.447936,305.068378,352.813194,399.401042,444.635982,488.408496,530.692137,571.536127,611.05447,649.41233,686.810597,723.469631,759.613226,795.453761,831.179414,866.944152,902.86099,938.998786,975.382581,1011.997254,1048.794024,1085.699163,1122.62411,1159.476118,1196.168524,1232.62975,1268.810284,1304.686974,1340.264212,1375.571754,1410.659213,1445.587441,1480.417293,1515.196438,1549.945044,1584.641293,1619.207721,1653.499374,1687.2947,1720.289988,1752.097954,1782.250884,1810.208465,1835.370182,1857.091901,1874.705984,1887.544091,1894.961649,1896.362835
